type,measure,ICC,F,df1,df2,p,lower bound,upper bound,10%,90%
ICC2,68_16,0.4239567722818932,2.5510599104328797,87,87,5.922171106410009e-4,-0.0930178356080812,0.7626478934958478,0.5190934465665235,0.32901080409855965
ICC3,68_16,0.4269982290838167,2.5510599104328797,87,87,5.922171106410009e-4,-0.0932192388955639,0.7647012108522643,0.517787231116911,0.32537166928140693
ICC2,68_17,0.5765624815459136,3.949759519153366,87,87,9.572499931330131e-6,0.10481910224893,0.8367663858623234,0.7030964495194103,0.5121587839273873
ICC3,68_17,0.5823331689148367,3.949759519153366,87,87,9.572499931330131e-6,0.11743506389646378,0.8386684566637667,0.7014040510393836,0.5081416940995687
ICC2,68_18,0.3230278220076821,2.0272623220136508,87,87,0.01618916168775907,-0.20546685308156148,0.7077097561749667,0.4812639370092675,0.22376790306908295
ICC3,68_18,0.32412879408395645,2.0272623220136508,87,87,0.01618916168775907,-0.20784575420936283,0.7090274854906772,0.4807165171734863,0.22196337087401308
ICC2,68_2,0.38856825062767214,2.365054961578254,87,87,0.00384325192508492,-0.1324375957392725,0.7433456507616117,0.5270851755843469,0.2730625914083055
ICC3,68_2,0.3899185911530251,2.365054961578254,87,87,0.00384325192508492,-0.13451643185927076,0.7447103874441513,0.5243735369340654,0.2710288464656856
ICC2,68_22,0.4760054851402959,3.0678766927048455,87,87,9.251987757471548e-5,-0.05312209405633092,0.793727619777817,0.585661960933221,0.39261208747104914
ICC3,68_22,0.49521244061603303,3.0678766927048455,87,87,9.251987757471548e-5,-0.00537020287566486,0.798162882970347,0.5902252146040223,0.3861720736568174
ICC2,68_23,0.38239240566473687,2.328602832453978,87,87,0.00501404887318139,-0.1396733570535198,0.740166408381216,0.5270063363726765,0.2807814695685143
ICC3,68_23,0.3842247271181481,2.328602832453978,87,87,0.00501404887318139,-0.1414209800319739,0.741784448376327,0.5240334275156355,0.27854022244169097
ICC2,68_24,0.3181434235988616,2.0027825257761243,87,87,0.01314148759238967,-0.2091667671791041,0.7049334364137533,0.4501945681105984,0.21076515367311585
ICC3,68_24,0.3206324239152167,2.0027825257761243,87,87,0.01314148759238967,-0.21242238447136033,0.7074295200669832,0.4495555948980927,0.20677704059307203
ICC2,68_25,0.348185442385801,2.140641634158152,87,87,0.0077617303724857,-0.17887077933873372,0.7219046882725744,0.4917459510342584,0.24666975318258116
ICC3,68_25,0.3493481418337429,2.140641634158152,87,87,0.0077617303724857,-0.1811455079740806,0.7232204120552425,0.4903537418562355,0.24559479412540017
ICC2,68_26,0.3380891561261297,2.0911841953241983,87,87,0.01222020996223223,-0.1896563075802379,0.7162451444683074,0.48695965097503024,0.2462133216540534
ICC3,68_26,0.33922856602055806,2.0911841953241983,87,87,0.01222020996223223,-0.1921377218903157,0.7175876301244233,0.48684581682442274,0.2454534994327274
ICC2,68_27,0.5237181459008056,3.4148874239449016,87,87,2.442725689907109e-5,0.01830947920111079,0.8144547433156406,0.6307640137731956,0.4513446572548464
ICC3,68_27,0.5356456416004247,3.4148874239449016,87,87,2.442725689907109e-5,0.04893305682623011,0.8174812659546925,0.6292606333010211,0.4433133308981572
