type,measure,ICC,F,df1,df2,p,lower bound,upper bound,10%,90%
ICC2,41_2,0.3044292691733104,2.0040404522980753,30,30,0.08791029501305997,-0.5553317633899394,0.8587814778107342,0.5277357023417741,0.17593988018835766
ICC3,41_2,0.30823468799318554,2.0040404522980753,30,30,0.08791029501305997,-0.5747520680390159,0.8613775997061963,0.5262260727379638,0.1720165289902396
ICC2,41_20,0.16406939074773327,1.510263755883789,30,30,0.2482196830499515,-0.6323227518097391,0.8118762809332457,0.2996500829778863,-0.07808990232561336
ICC3,41_20,0.1684150225533648,1.510263755883789,30,30,0.2482196830499515,-0.6631684424218929,0.816773605805362,0.2996500829778863,-0.08546517207762569
ICC2,41_21,0.2265521563218568,1.669395723566225,30,30,0.14119599844737776,-0.5872582609898912,0.8328946521107369,0.40006806362634706,0.08657581777014345
ICC3,41_21,0.23245655930544387,1.669395723566225,30,30,0.14119599844737776,-0.6306485543635267,0.8397232946811032,0.3959332696991237,0.08084371514440897
ICC2,41_22,0.3901398392296994,2.481372309537467,30,30,0.04460001647670808,-0.48587247537444106,0.8822595315411877,0.6012713956511091,0.25465535151053864
ICC3,41_22,0.3938858820913296,2.481372309537467,30,30,0.04460001647670808,-0.5020655964727473,0.8843113871188186,0.6012713956511091,0.24734962301267188
ICC2,41_23,0.2734426597216125,1.936693949945828,30,30,0.09724607481010586,-0.5229770401843983,0.8462260931768457,0.4354508677821223,0.0977402196565047
ICC3,41_23,0.2919781841192449,1.936693949945828,30,30,0.09724607481010586,-0.5865211779717484,0.8568430093700401,0.4387018366305435,0.08544165695127443
ICC2,41_24,0.3918673224050063,2.6694733804538995,30,30,0.05478327926163795,-0.455521212767144,0.8804234575784516,0.6970035216642632,0.2466965249718587
ICC3,41_24,0.40536857095953593,2.6694733804538995,30,30,0.05478327926163795,-0.48153256420387375,0.885792718441085,0.691575938219173,0.23636891283933725
ICC2,41_25,0.2264931570546896,1.6772868708716122,30,30,0.15206735622516318,-0.611325566712757,0.8355796627745513,0.4369576120939142,0.09929594648990364
ICC3,41_25,0.22966301031080813,1.6772868708716122,30,30,0.15206735622516318,-0.6303762768069943,0.8382712707398797,0.4369576153347309,0.09097487439339312
ICC2,41_26,0.23406160336035509,1.8903044516821212,30,30,0.15731937720729516,-0.4882586052072811,0.8237888354884704,0.5128124534032381,0.04466527635583145
ICC3,41_26,0.26004125799773764,1.8903044516821212,30,30,0.15731937720729516,-0.5994778798282667,0.8448357111394996,0.5393713860241374,0.03741721977438311
ICC2,41_27,0.37844686599324734,2.4479159262628105,30,30,0.05210819291200654,-0.4875252954662885,0.8785143824352624,0.5895345161102,0.21127387532103112
ICC3,41_27,0.38443917531895633,2.4479159262628105,30,30,0.05210819291200654,-0.5083099255756824,0.8815137877280009,0.5872288702718811,0.20327657964998913
ICC2,41_28,0.3744275378668568,2.4382010985582485,30,30,0.05414200958140156,-0.4897703634645008,0.8772183684902136,0.5815691427796472,0.18421758603972055
ICC3,41_28,0.37973381710481136,2.4382010985582485,30,30,0.05414200958140156,-0.5111901920242913,0.8802104839349622,0.5789348520017445,0.18114058647869763
ICC2,41_29,0.30530418934968684,2.030616169020022,30,30,0.08454456041891821,-0.540336374771024,0.8580079402792076,0.4898420511589815,0.14307196993145985
ICC3,41_29,0.3125803508981546,2.030616169020022,30,30,0.08454456041891821,-0.5709165019199417,0.8625947775354679,0.4893041449709661,0.13564740919613458
ICC2,41_3,0.2990475922887068,2.065346442162343,30,30,0.09247660897183392,-0.5079420642903881,0.8523151272178721,0.4833966190697128,0.09031503748099892
ICC3,41_3,0.3122174948973503,2.065346442162343,30,30,0.09247660897183392,-0.5676040097837506,0.8618430993801013,0.4811153663953231,0.09317594379078604
ICC2,41_30,0.23061780797582307,1.7229144774227891,30,30,0.16128463389806932,-0.6053610034938246,0.8358825871875648,0.4457808187093091,0.04025208974020397
ICC3,41_30,0.2340007227129672,1.7229144774227891,30,30,0.16128463389806932,-0.6240745562601856,0.8385913652043054,0.44474836152320274,0.0337887388256623
ICC2,41_31,0.2245434795169529,1.6715705219124128,30,30,0.1548164178870993,-0.6104249856445253,0.8345834507001818,0.43631926668527,0.0912951185253561
ICC3,41_31,0.22778665337431347,1.6715705219124128,30,30,0.1548164178870993,-0.6314413618627546,0.8376181225252382,0.4360463344592668,0.08636673990635652
ICC2,41_32,0.3789695849353857,2.5087145534191033,30,30,0.0592559462419906,-0.48855034124613234,0.8782601804810751,0.6108589073655009,0.18043073871327192
ICC3,41_32,0.3823328643450597,2.5087145534191033,30,30,0.0592559462419906,-0.5042949146227853,0.8802506175398446,0.6108589073655009,0.17613797350516236
