type,ICC,F,df1,df2,p,lower bound,upper bound,measure
ICC2,0.33378654191840895,2.0444271398125435,33,33,0.021818228360135385,-0.38514502854998484,0.813145023169397,118_28
ICC2,0.41037052449794,2.391960685644204,33,33,0.0071716125623168476,-0.34183286955073283,0.843677785366037,118_29
ICC2,0.09557005748398,1.2113376680522432,33,33,0.2924920943223151,-0.6052372434707558,0.7139660949781679,118_30
ICC2,0.4280346694653405,2.528080614967009,33,33,0.00467537925334914,-0.3071435674758646,0.8486709498090214,118_31
ICC2,0.06059622520209134,1.129009967444781,33,33,0.364750027774937,-0.6276814544404186,0.6964452879232108,118_32
ICC2,0.41032162261436733,2.3916793911743817,33,33,0.007177995311774927,-0.341885159971499,0.8436608749568344,118_33
ICC2,0.29786531404309574,1.8484563433158787,33,33,0.04111501207168594,-0.4512062243020921,0.802393333224875,118_34
ICC2,0.4079407003845139,2.378040007277162,33,33,0.0074945872702848046,-0.34442556285965964,0.8428365169884972,118_35
ICC2,0.5709727785189542,3.6617088610270367,33,33,1.705043054747081e-4,-0.14131474950935968,0.8949758716698362,118_36
ICC2,0.48998066573306687,2.921419965136543,33,33,0.0014050391033345012,-0.25019262931018793,0.8701245901807784,118_37
ICC2,0.2636581923693347,1.8316181419723012,33,33,0.0434127592132497,-0.38057215648607756,0.778377240252148,118_38
ICC2,0.3967598060672728,2.315428945411151,33,33,0.009142518141443352,-0.35621303326397885,0.8389381666244423,118_39
ICC2,0.33621205756121914,2.0130104392254067,33,33,0.024149416895082484,-0.41622699124845514,0.8170203418471419,118_40
ICC2,0.050065537618993475,1.1054084036355611,33,33,0.3875869187533531,-0.6342404979397702,0.6910219845330837,118_41
ICC2,0.6076000358770357,4.09684042522815,33,33,5.42031236084367e-5,-0.08576416378631033,0.9055954883313362,118_42
ICC2,0.5512220995167695,3.45654743214062,33,33,2.997016867448627e-4,-0.16953407524838804,0.8890940538097726,118_43
ICC2,0.3446175614006987,2.0516533282070344,33,33,0.02131493636367009,-0.4082598775807946,0.8201471864951291,118_44
ICC2,0.35656427873953933,2.108313595151498,33,33,0.017754039368662305,-0.3967412450783024,0.8245437356969874,118_45
ICC2,0.37641011319044443,2.2072361054995753,33,33,0.012917511692625817,-0.3770824398348875,0.8317261953848106,118_46
ICC2,0.29886807134321974,1.8525301990334042,33,33,0.04057743391386518,-0.45031900024792587,0.8027835696687622,118_47
ICC2,0.3697160891271377,2.173173177196062,33,33,0.014409771604818688,-0.38378812990474753,0.8293202202227378,118_48
ICC2,0.24938609437988643,1.6644856763580955,33,33,0.07426446440371881,-0.4924627264659091,0.7830077018327058,118_49
ICC2,0.48999994040539024,2.9215681692072066,33,33,0.0014044172707071757,-0.25016874220366975,0.8701307413666032,118_50
ICC2,0.5600288975044132,3.619505969214424,33,33,1.9123810558810576e-4,-0.14303135780854112,0.8911295365450774,118_51
ICC2,0.25362789553741866,1.679628549944377,33,33,0.07076046531494383,-0.488976274668878,0.7847454994589073,118_52
ICC2,0.24654124867447247,1.654425337128922,33,33,0.07668422463504815,-0.49478827456017527,0.7818376207605332,118_53
ICC2,0.3771996980967975,2.2113022326550604,33,33,0.012750220725466362,-0.37628636975774377,0.8320088814453203,118_54
ICC2,0.43148984718930433,2.517967076070788,33,33,0.004825460649631407,-0.31881590453392744,0.8509023722473645,118_55
ICC2,0.3730504885830375,2.1900495394904764,33,33,0.013649680921502086,-0.38045756964857763,0.8305207788301193,118_56
ICC2,0.13407602231397134,1.3114452852397143,33,33,0.22014167914378763,-0.5731989471284136,0.7315179065170064,118_57
ICC2,0.36099730385778706,2.1298772480130648,33,33,0.016562698670882676,-0.392407567203442,0.82616110448241,118_58
ICC2,0.3887328934492664,2.3085428466089217,33,33,0.009345132514291274,-0.3425869696699792,0.83443892826359,118_59
ICC2,0.5657591130236581,3.605738565813502,33,33,1.9856108625156582e-4,-0.14887682820246226,0.8934340065356069,118_60
ICC2,0.331085623098416,2.0737726850050064,33,33,0.019846022593823152,-0.36436566381250196,0.8102126312958718,118_61
