measure,icc_mean,icc_sd,lower_bound,upper_bound,group
77_50,0.35066699267713186,0.10788881747616966,-0.22920556871651276,0.750957031329122,mdd
77_51,0.32386170759830807,0.0932372467625665,-0.2601717558815908,0.7382986261613241,mdd
77_52,0.4320127688873322,0.11094561635608796,-0.13309287537395348,0.7895890055111455,mdd
77_53,0.4473411443688182,0.10097194086701583,-0.12318618736988977,0.7980029997822519,mdd
77_54,0.259282688772426,0.1560871156424866,-0.3123245205114261,0.6996271091524456,mdd
77_55,0.3842589863941463,0.11138391814455946,-0.1900483347569808,0.7671601537296451,mdd
77_56,0.42020125196953506,0.09808693445339604,-0.16094879802309534,0.7875639711582938,mdd
77_57,0.19439632832031056,0.1441912862314996,-0.35413895445786336,0.6590049080601865,mdd
77_58,0.46064142198203917,0.10829045241773878,-0.10410201084152546,0.8035302116092601,mdd
77_59,0.2959520175477553,0.14379321515285198,-0.2738263290983306,0.7193028310624109,mdd
77_6,0.4210780875141531,0.09299030169847644,-0.1493536940909685,0.786277436677024,mdd
77_60,0.44126062790283943,0.1051037349791791,-0.1259938406859348,0.7943667201742851,mdd
77_61,0.5440253533307005,0.09008156705698683,0.003512040741049952,0.8404706547590173,mdd
77_62,0.42797226407125527,0.12586419127013562,-0.14274162318760253,0.788094902186408,mdd
77_63,0.49411770261268767,0.10339097306669202,-0.061359228571888885,0.8184245052571809,mdd
77_64,0.4148773602979249,0.10687261152506976,-0.1595291912684651,0.7824055278744801,mdd
77_65,0.42747288997129435,0.09927292066585844,-0.14284908819510336,0.7886464373877485,mdd
77_66,0.40214792799742877,0.1120474400199466,-0.1731872997277436,0.7762968257073054,mdd
77_67,0.5234080852493332,0.07847525601491182,-0.026438226542703253,0.8319375443298084,mdd
77_68,0.4724508659193698,0.09943671743020337,-0.09001358827272483,0.809029307575385,mdd
77_69,0.044095000392900735,0.0705846638980948,-0.5087158575268231,0.5763199517282986,mdd
77_7,0.46630082517375826,0.10025507069710421,-0.10250459973527501,0.8071691689325342,mdd
77_70,0.38192315665798454,0.1049773918996397,-0.19777522957876395,0.7667975990102343,mdd
77_71,0.3940855049841422,0.11176311467751954,-0.1835550879336894,0.7726729217021487,mdd
77_72,0.09091074057279566,0.09438873489924732,-0.4710556785668046,0.6055440685871163,mdd
77_73,0.2919965638591141,0.11162003123678824,-0.2927313851527446,0.7213101932113295,mdd
77_74,0.4737921466020419,0.10082240776528131,-0.10222928561465158,0.8120967365151447,mdd
77_75,0.6466856750006023,0.07433478099116309,0.16043998376884844,0.8816709777834347,mdd
77_76,0.33842781714323544,0.1078251529560073,-0.24363542530400698,0.745120531093283,mdd
77_8,0.2717560953819501,0.13691751331836682,-0.3071295159267328,0.7089590609160209,mdd
77_9,0.30695863659463546,0.10829611898810396,-0.2717984578862414,0.7282946555501618,mdd
78_0,0.3637705552968203,0.11741885797733236,-0.2153158296573392,0.7572169588696647,mdd
78_1,0.2652908152129786,0.1154793015340101,-0.3175649079389763,0.7066875222524525,mdd
78_10,0.45036158771495777,0.10216647166193765,-0.11486097040628976,0.798650068274792,mdd
78_11,0.3563607271648982,0.11550301015773477,-0.21973853100776855,0.7531093789688694,mdd
78_12,0.438303792799486,0.11897760740474558,-0.125530686890127,0.7922032342968384,mdd
78_13,0.24699551090522376,0.09040812913954567,-0.31911412871863093,0.6942306763255564,mdd
78_14,0.2977588002481798,0.10283702482439432,-0.2622281946070296,0.720057807454621,mdd
78_15,0.32524710234189896,0.10385223420028583,-0.25894768422002007,0.7386752402684931,mdd
78_16,0.27989333073123585,0.10049020707778696,-0.2992571455826226,0.7142966894169106,mdd
78_17,0.4156882470570552,0.09895952583362749,-0.15970136684788594,0.7831303094145866,mdd
78_18,0.3492205804577004,0.12822037889481236,-0.22121745749633773,0.7482277870270598,mdd
78_19,0.44079918268952123,0.08979231163941642,-0.1305870225158904,0.7950349449152979,mdd
78_2,0.44129111302333823,0.12219173826562219,-0.12313814986665145,0.7939722970217219,mdd
78_20,0.3721699926871851,0.10884838855489007,-0.20307525000235585,0.761176243232411,mdd
78_21,0.42996772117011933,0.11586160016094603,-0.13364301707400286,0.7882732222542206,mdd
78_22,0.3726580587701426,0.11560083812778371,-0.19878147443791208,0.7608694253495757,mdd
78_23,0.3220697920511855,0.13957292775516678,-0.2492218474786789,0.733547719858184,mdd
78_24,0.33340459100255615,0.1239998723773676,-0.24611197291801548,0.7415674358534899,mdd
78_25,0.36537247572322124,0.13300993911424283,-0.21141561650885254,0.7572707010760455,mdd
78_26,0.33744118408061835,0.1109104441993296,-0.22714747819762382,0.7417398357040051,mdd
78_27,0.5648676601072186,0.0841740675353645,0.031799563200031133,0.8493688499476024,mdd
78_28,0.4689571914171423,0.10765883254288698,-0.09177057091323512,0.8070805934260123,mdd
78_29,0.36312026523491386,0.11640607466421884,-0.21224610048404274,0.7566003635128372,mdd
78_3,0.3934366972356978,0.11059972766825057,-0.18374175074766932,0.7720093077201121,mdd
78_30,0.41664360561136715,0.11715912806468164,-0.15407345439658152,0.782477774575545,mdd
78_31,0.38162684865942653,0.1068645744773426,-0.19683650997418084,0.7664197031675631,mdd
78_32,0.4136616469366619,0.1425450677321114,-0.15406980266381712,0.779937775944569,mdd
78_33,0.3418533653982764,0.12470222754311597,-0.23748263068469144,0.7458837750132034,mdd
78_34,0.3470901554371637,0.11253335221391497,-0.2265700775600732,0.7480258062193026,mdd
78_35,0.3150697756449354,0.10427573125088359,-0.26319922987204525,0.7326777674953164,mdd
78_36,0.3629380730935127,0.092257267851533,-0.21803163585650562,0.7576858726282706,mdd
78_37,0.35173199609505074,0.1163795028170268,-0.22798242060184093,0.7512600314798555,mdd
78_38,0.34782475939719504,0.12486950104585923,-0.23170459346167732,0.7490202673253519,mdd
78_39,0.2595497240533206,0.13174355692910086,-0.3185211309754527,0.7021348825035327,mdd
78_4,0.5441821726574504,0.1212763132431666,0.006485467997185399,0.8398943300771683,mdd
78_40,0.18722832693489064,0.12323177565618877,-0.3877900458577282,0.6623362193456583,mdd
78_41,0.4391154203533673,0.10754678108626539,-0.12765498394960356,0.7933931200499248,mdd
78_42,0.4083481517373751,0.10097129570025354,-0.16856113744773799,0.7796243896603157,mdd
78_43,0.29132389330289293,0.11530180473778796,-0.2916545303114065,0.7204633774544785,mdd
78_44,0.42845220691878605,0.11707016878159932,-0.13599068096098843,0.7875761666766923,mdd
78_45,0.20607524472787828,0.12105464493148628,-0.3669795813349113,0.6725051262652646,mdd
78_46,0.30770119858324396,0.11648520691636827,-0.27385834537346393,0.7287894514541895,mdd
78_47,0.28733822359702105,0.1116532103187803,-0.2968288812733502,0.7186965517545737,mdd
78_48,0.26082854952990125,0.11285417302091738,-0.3224542718160008,0.7044435085708393,mdd
78_49,0.4015628502793332,0.11826113838169094,-0.17246158220224334,0.7754762132780496,mdd
78_5,0.3622523372023812,0.10441612748207586,-0.20550573945991685,0.7553713070443439,mdd
78_50,0.495687840060102,0.08789900787642399,-0.05870610641876295,0.8195256725206512,mdd
78_51,0.27226456010055816,0.12263081786333682,-0.3059995663812635,0.7093752727343152,mdd
78_52,0.180954791476755,0.11277379165186104,-0.39494089605655536,0.6594009763718903,mdd
78_53,0.4175379500843814,0.11401462029734498,-0.15452492383752747,0.7832932556898305,mdd
78_54,0.21113860008121893,0.1352055003078562,-0.3626039742902144,0.6747628824489813,mdd
78_55,0.2800092708232522,0.11883064617969696,-0.3017264709117444,0.714196935197174,mdd
78_56,0.5905796626856707,0.08844933874682008,0.07337694127741423,0.8592761022320432,mdd
