measure,icc_mean,icc_sd,lower_bound,upper_bound,group
81_72,0.22033192737625334,0.13416214321764364,-0.49534605347901123,0.7654606062710729,hv
81_73,0.1106873529099995,0.1141835983693513,-0.5658757977040424,0.7140627665382163,hv
81_74,0.2595043571950603,0.1412427075132477,-0.4353155143909031,0.7789200182550517,hv
81_75,0.1331116835130009,0.12364922999845038,-0.5600641871201613,0.7262272149426634,hv
81_76,0.35087073712744904,0.15259299025105327,-0.34229096905033246,0.8137124710345255,hv
81_77,0.08993187446022984,0.09124367620820444,-0.5741209044958491,0.703165511035702,hv
81_78,0.38638023754466233,0.1398336071282672,-0.3358444658109864,0.8304647653200017,hv
81_79,0.4807980957708746,0.1653996264241992,-0.23728134348198623,0.8638897539594993,hv
81_8,0.38653138952955235,0.13032103536268932,-0.3180582330207297,0.8298227261411107,hv
81_80,0.4598628847441899,0.1477320145025018,-0.2587834864183387,0.8565861107172175,hv
81_9,0.26127277104794777,0.12993504496091787,-0.45912775586144156,0.7826011733695796,hv
82_0,0.22334074936142784,0.12732107528421033,-0.48625676290673053,0.7660088648152057,hv
82_1,0.1091530458884699,0.10306055199345268,-0.562705662302761,0.7120704360633108,hv
82_10,0.23136261292509638,0.12994367786441327,-0.48918668777033864,0.7705135615156249,hv
82_11,0.2458816729017487,0.14889952209457633,-0.4713709528020018,0.775228670193874,hv
82_12,0.19411696698257627,0.13726111495658158,-0.5109843783869893,0.7530385955035698,hv
82_13,0.21007783221488044,0.1522483013071276,-0.4819278666078669,0.7577790464177286,hv
82_14,0.28004855036581405,0.11562337661878956,-0.4262228053183501,0.7889807280529367,hv
82_15,0.1889525200291421,0.13662151665141342,-0.5046479982244076,0.7483938699540104,hv
82_16,0.22465698148209837,0.12880945710542088,-0.48851239502774424,0.767466668344843,hv
82_17,0.32338694545979185,0.1503863990090947,-0.40378853938212567,0.8066910597558473,hv
82_18,0.27382911391587184,0.13373550329210357,-0.4477304890128787,0.7878928877753643,hv
82_19,0.2375847551779678,0.13636276526211916,-0.4549448573612115,0.768880575500047,hv
82_2,0.3044635821854067,0.11735061973684165,-0.4250501004444763,0.8008560533899938,hv
82_20,0.3848596771681452,0.1253669371535225,-0.34936958641756755,0.8313012898178141,hv
82_21,0.4216909124845981,0.12300174352179752,-0.305459253570696,0.8440236480315668,hv
82_22,0.25869915480292355,0.14598140432847534,-0.4620816421675208,0.780783813520619,hv
82_23,0.24110236937794552,0.13680119982584818,-0.44429176257102543,0.7699261850622621,hv
