measure,icc_mean,icc_sd,lower_bound,upper_bound,group
60_37,0.3191241972472783,0.12190263599087117,-0.26148669468443403,0.734282076690041,mdd
60_38,0.15750048483894008,0.09664794975280828,-0.3701324373536452,0.6347604390060068,mdd
60_39,0.20682906945469057,0.1221547040809331,-0.3685061802413089,0.6732984268806949,mdd
60_4,0.43874331426998625,0.09374397780355158,-0.13242909055252472,0.7943580651915687,mdd
60_40,0.20228023502850037,0.1079579452256421,-0.36366696307598323,0.6689957174880291,mdd
60_41,0.2887563624704544,0.10429147148940268,-0.29216664588382446,0.7191956633251579,mdd
60_42,0.4095858690999619,0.11341625130904143,-0.1649332237669287,0.7802454430142451,mdd
60_43,0.2951059198852035,0.12532962369413403,-0.2795363141818176,0.7208967021381001,mdd
60_44,0.4620393216456024,0.09155128957246583,-0.10941123589414359,0.8051869591119923,mdd
60_45,0.17796387072165534,0.11327331403564314,-0.38609544098007326,0.6545892010629476,mdd
60_46,0.2916532679671318,0.13045412362411882,-0.28679774291322924,0.7193938396340712,mdd
60_47,0.33032207400031777,0.12339991656132489,-0.25197285425265403,0.7403593258960336,mdd
60_48,0.1936077362941265,0.1051890831892938,-0.3625859160029424,0.6619670833575663,mdd
60_49,0.2883860599516215,0.11655882513661218,-0.2950798067184224,0.7189604266792581,mdd
60_5,0.25517037180166985,0.1275001676149528,-0.31915820555930324,0.6991292380007257,mdd
60_50,0.40724666773932966,0.11017446663234108,-0.16944426841540497,0.7793153494805044,mdd
60_51,0.3021461487972445,0.13502210502387335,-0.2732710769730835,0.7239917629216772,mdd
60_52,0.26828421224064236,0.0979208033065091,-0.3121828087273332,0.708280451484803,mdd
60_53,0.3584662167151821,0.11025519342051888,-0.22149216678234607,0.7548400812915973,mdd
60_54,0.288651406714757,0.10312157242678065,-0.296707994921676,0.7197406019184176,mdd
60_55,0.3175163340741727,0.1005457477357807,-0.26737253416354495,0.7349027553193925,mdd
60_56,0.3397018411711261,0.12109576191292394,-0.23956643040157904,0.7448982752352398,mdd
60_57,0.332659356208121,0.10180677894584696,-0.23990570535338093,0.7410776257792001,mdd
60_58,0.35062189847292696,0.1185949081956747,-0.22894189782711596,0.7505929191621009,mdd
60_59,0.22281785120530864,0.12112180284634731,-0.35537512529335047,0.6824781474446514,mdd
60_6,0.3764171243218773,0.11872964087711431,-0.1997606595666689,0.763299644258106,mdd
60_7,0.35028730875243724,0.10180445387463927,-0.2245845508578768,0.7508442958274656,mdd
60_8,0.38897630854566423,0.09542216326784976,-0.1913616933156139,0.770584706769786,mdd
60_9,0.27599461715468676,0.13727180308788553,-0.29789326640633107,0.7100633428167613,mdd
61_0,0.38018874442957057,0.14401254292996984,-0.18749322314614478,0.763142601780187,mdd
61_1,0.15587159060619535,0.09862358025246912,-0.3739913435461363,0.6358481122647907,mdd
61_10,0.4742858939997541,0.0954212830932458,-0.10133615649345903,0.8138537196418735,mdd
61_11,0.3755625298002458,0.10508435506198646,-0.19123658317822478,0.7621632919681839,mdd
61_12,0.45750760577844096,0.10546059649905838,-0.10483219408046937,0.8018416832273825,mdd
61_13,0.08254430498741153,0.09240893385541306,-0.4699916848309327,0.5984897747955289,mdd
61_14,0.25380244602989543,0.12326146195371043,-0.3274543547808613,0.6999109547918174,mdd
61_15,0.3362264371602497,0.09376331837012293,-0.23737624036586438,0.7430035519449838,mdd
61_16,0.18251692949863849,0.0948803053416568,-0.3933872191898761,0.6608859081763581,mdd
61_17,0.5526831871417393,0.10414534279537649,0.022741162989192987,0.8431298810235985,mdd
61_18,0.4570139501287,0.09207364760610616,-0.11265303413373949,0.8026851809540982,mdd
61_19,0.2777056709817418,0.1311313254068975,-0.30454590238068147,0.7127962218912139,mdd
61_2,0.28824722345777865,0.10713424299557428,-0.2793831605483588,0.7164605247268271,mdd
61_20,0.4616867877466645,0.09931636218312226,-0.09898476473804069,0.8041618807726642,mdd
61_21,0.5048560283629588,0.08087504050847512,-0.052745305047033605,0.824149067351528,mdd
61_22,0.44452767151249345,0.10489333136893383,-0.12208625413717565,0.7963747985330919,mdd
61_23,0.3641938962139052,0.09810503428761695,-0.2192893520249857,0.758676068005261,mdd
61_24,0.3624499592797055,0.08206685972192677,-0.21958602945913647,0.758350511766982,mdd
61_25,0.40334484118709085,0.10943262580413668,-0.17125432802377455,0.776708577902045,mdd
61_26,0.31601028318494867,0.10093955070784409,-0.2690169125567982,0.7341769739202706,mdd
61_27,0.5045467996860531,0.08682771903196926,-0.04825448804045399,0.823468485765672,mdd
61_28,0.6301027574637903,0.06691635974332215,0.13186382013129738,0.8754234174058823,mdd
61_29,0.4912353462634982,0.09261659620246701,-0.06809738978908318,0.8181438695874692,mdd
61_3,0.43075798521872455,0.12399388245131146,-0.13380400760468053,0.7885710143231777,mdd
61_30,0.33830261176386034,0.11118235840137941,-0.24480051349958398,0.7450773148781062,mdd
61_31,0.46436462365692216,0.09748704773679921,-0.10224299469971507,0.8057025340366595,mdd
61_32,0.46116580366027493,0.09052838836918088,-0.10615371089933673,0.8044971440335706,mdd
