type,ICC,F,df1,df2,p,lower bound,upper bound,measure
ICC2,0.41044212398554586,2.392372625942099,53,53,9.27875075498689e-4,-0.1769827601092864,0.7830703458243546,69_0
ICC2,0.23828862570358497,1.6476879922225518,53,53,0.03593297814800299,-0.3334315921322666,0.6922761472244316,69_1
ICC2,0.2883966551400669,1.8105545237335354,53,53,0.016369126890759086,-0.3083840169058436,0.7231261434746774,69_2
ICC2,0.47903597455013414,2.839036674889305,53,53,1.0783718268299173e-4,-0.09278878161392483,0.8139955484993497,69_3
ICC2,0.4365866607201792,2.5497917080850203,53,53,4.3056094722327684e-4,-0.14586437398505891,0.7950772164575627,69_4
ICC2,0.24168671822164486,1.6374323753234397,53,53,0.03772783815203281,-0.35338408478036654,0.6983314944741694,69_5
ICC2,0.31526024222586946,1.920817693573627,53,53,0.009527263876961333,-0.2812619738615265,0.7369014638598081,69_6
ICC2,0.4989389058198057,2.991529223463326,53,53,5.2816635086020276e-5,-0.06674357103046018,0.8226291011632368,69_7
ICC2,0.29903136753009363,1.8531947185038455,53,53,0.013285793104266516,-0.29775956449493546,0.7286206965893478,69_8
ICC2,0.39702315166131524,2.31687693401559,53,53,0.001344658952403162,-0.192516456325436,0.7767987904482546,69_9
ICC2,0.5066465371439752,3.053888642884947,53,53,3.958252109563696e-5,-0.05644772668191297,0.8259331661512733,69_10
ICC2,0.48162199542211825,2.85818839213406,53,53,9.852710609175412e-5,-0.08944795403846914,0.8151256937850233,69_11
ICC2,0.5794531842596169,3.755713098145684,53,53,1.7813868880856897e-06,0.047046543029667466,0.8561033535671684,69_12
ICC2,0,1,53,53,0.5000000000000008,-0.5476528344568052,0.5494207409493345,69_13
ICC2,0.13469619572132197,1.311326946802471,53,53,0.16342787306947043,-0.4472490095020115,0.6371519145071969,69_14
ICC2,0.4260741475698227,2.4847707095461713,53,53,5.906200635563884e-4,-0.15851529465114436,0.7902826310503319,69_15
ICC2,0.1640689965098527,1.3925419581875491,53,53,0.1156626535561428,-0.422658680333293,0.6545924282707535,69_16
ICC2,0.4692097329085173,2.7679666037570665,53,53,1.5099524702519952e-4,-0.10536785121175023,0.8096781804349965,69_17
