idx,subject,acquisition,reconstruction,run,suffix,space,desc,session,task,report_type,chunk,been_on_screen,report,rater,note,usable,dn_action,usable_rev,note_rev,reviewed,idx_fmap,chunk_fmap,from_fmap_corrected_run
10.0,23848,mprage,prenorm,1.0,dseg,,,v1,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
11.0,23849,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
14.0,23856,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
15.0,23857,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
17.0,23866,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
18.0,23867,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
19.0,23880,mprage,prenorm,1.0,dseg,,,v1,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
20.0,23886,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
21.0,23890,mprage,prenorm,1.0,dseg,,,v1,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
22.0,23895,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
23.0,23896,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
24.0,23900,mprage,prenorm,1.0,dseg,,,v1,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
25.0,23901,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
26.0,23903,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
27.0,23905,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
28.0,23906,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
29.0,23907,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
30.0,23911,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
32.0,23919,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,9.0,0.0,True
33.0,23924,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
34.0,23927,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,10.0,0.0,True
35.0,23935,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
36.0,23937,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,11.0,0.0,True
37.0,23943,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
38.0,23951,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
39.0,23952,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
40.0,23957,mprage,prenorm,1.0,dseg,,,v1,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
42.0,23969,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
43.0,23980,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
46.0,24014,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
47.0,24028,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
48.0,24036,mprage,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
49.0,24043,,prenorm,1.0,dseg,,,,,dseg,2.0,True,1.0,dn,,True,,,,False,,,False
0.0,24047,mprage,prenorm,1.0,dseg,,,,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
1.0,24048,mprage,prenorm,1.0,dseg,,,v1o1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
2.0,24052,mprage,prenorm,1.0,dseg,,,,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
3.0,24054,mprage,prenorm,1.0,dseg,,,,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
4.0,24057,mprage,prenorm,1.0,dseg,,,,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
5.0,24059,mprage,prenorm,1.0,dseg,,,,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
6.0,24060,mprage,prenorm,1.0,dseg,,,,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
7.0,24064,mprage,prenorm,1.0,dseg,,,,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
8.0,24065,mprage,prenorm,1.0,dseg,,,,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
9.0,24071,mprage,prenorm,1.0,dseg,,,,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
11.0,24077,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
12.0,24078,mprage,prenorm,1.0,dseg,,,,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
13.0,24088,mprage,prenorm,1.0,dseg,,,,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
14.0,24092,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
15.0,24093,mprage,prenorm,1.0,dseg,,,,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
17.0,24103,mprage,prenorm,1.0,dseg,,,,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
18.0,24107,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
19.0,24110,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
20.0,24111,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
21.0,24112,mprage,prenorm,1.0,dseg,,,,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
22.0,24113,mprageABCD,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
23.0,24114,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,superior misses,True,,,,False,,,False
24.0,24116,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
25.0,24120,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
26.0,24123,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
27.0,24128,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
28.0,24135,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
29.0,24137,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
30.0,24138,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
31.0,24156,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
33.0,24167,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
34.0,24168,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
35.0,24169,mprage,prenorm,1.0,dseg,,,,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
36.0,24174,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
37.0,24176,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
38.0,24177,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
39.0,24180,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
40.0,24186,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
41.0,24187,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
42.0,24192,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
43.0,24204,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
44.0,24226,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
45.0,24227,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
46.0,24232,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
47.0,24264,mprage,prenorm,1.0,dseg,,,v1,,dseg,3.0,True,1.0,dn,,True,,,,False,,,False
0.0,20900,,,1.0,bold,,sdc,v1,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
1.0,20900,,,1.0,bold,,sdc,v1,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
2.0,20900,,,1.0,bold,,sdc,v4,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
3.0,20900,,,1.0,bold,,sdc,v4,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
4.0,21111,,,1.0,bold,,sdc,v1,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
5.0,21111,,,1.0,bold,,sdc,v1,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
6.0,21111,,,1.0,bold,,sdc,v5,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
7.0,21111,,,1.0,bold,,sdc,v5,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
8.0,21250,,,1.0,bold,,sdc,v1,mid,sdc,0.0,True,1.0,dn,,True,review,True,,True,0.0,0.0,True
9.0,21250,,,1.0,bold,,sdc,v1,rest,sdc,0.0,True,1.0,dn,,True,keep,,,False,1.0,0.0,True
10.0,21669,,,1.0,bold,,sdc,v1,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
11.0,21669,,,1.0,bold,,sdc,v1,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
12.0,21670,,,1.0,bold,,sdc,v1,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
13.0,21723,,,1.0,bold,,sdc,v1,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
14.0,21723,,,1.0,bold,,sdc,v1,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
15.0,21723,,,1.0,bold,,sdc,v4,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
16.0,21723,,,1.0,bold,,sdc,v4,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
17.0,21748,,,1.0,bold,,sdc,o10,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
18.0,21748,,,2.0,bold,,sdc,o10,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
19.0,21748,,,1.0,bold,,sdc,o10,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
20.0,21748,,,1.0,bold,,sdc,o12,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
21.0,21748,,,1.0,bold,,sdc,o12,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
22.0,21748,,,1.0,bold,,sdc,o4,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
23.0,21748,,,1.0,bold,,sdc,o4,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
24.0,21748,,,1.0,bold,,sdc,v1o1,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
25.0,21748,,,2.0,bold,,sdc,v1o1,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
26.0,21748,,,1.0,bold,,sdc,v1o1,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
27.0,21748,,,1.0,bold,,sdc,v2,mid,sdc,0.0,True,1.0,CA,Very striped image;,True,keep,,,False,,,False
28.0,21748,,,2.0,bold,,sdc,v2,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
29.0,21748,,,1.0,bold,,sdc,v2,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
30.0,21748,,,1.0,bold,,sdc,v3,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
31.0,21748,,,2.0,bold,,sdc,v3,mid,sdc,0.0,True,1.0,CA,Corrected darker;,True,keep,True,,True,,,False
32.0,21748,,,1.0,bold,,sdc,v3,rest,sdc,0.0,True,1.0,CA,Corrected darker;,True,keep,True,,True,,,False
33.0,21748,,,1.0,bold,,sdc,v4,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
34.0,21748,,,1.0,bold,,sdc,v4,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
35.0,22127,,,1.0,bold,,sdc,v1,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
36.0,22127,,,1.0,bold,,sdc,v1,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
37.0,22127,,,1.0,bold,,sdc,v6,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
38.0,22127,,,1.0,bold,,sdc,v6,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
39.0,22228,,,1.0,bold,,sdc,v1,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
40.0,22228,,,1.0,bold,,sdc,v1,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
41.0,22228,,,1.0,bold,,sdc,v2,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
42.0,22228,,,1.0,bold,,sdc,v2,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
43.0,22228,,,1.0,bold,,sdc,v3,mid,sdc,0.0,True,1.0,CA,Corrected darker;,True,keep,,,False,,,False
44.0,22228,,,1.0,bold,,sdc,v3,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
45.0,22228,,,2.0,bold,,sdc,v3,rest,sdc,0.0,True,0.0,CA,Check - corrected stretching over posterior border of mask;,False,review,False,,True,,,False
46.0,22279,,,1.0,bold,,sdc,v1,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
47.0,22279,,,1.0,bold,,sdc,v1,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
48.0,22279,,,2.0,bold,,sdc,v1,rest,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
49.0,22279,,,1.0,bold,,sdc,v2,mid,sdc,0.0,True,1.0,CA,;,True,keep,,,False,,,False
0.0,22279,,,1.0,bold,,sdc,v2,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
11.0,22409,,,1.0,bold,,sdc,v1,mid,sdc,1.0,True,1.0,CA,Mild striping;,True,keep,,,False,,,False
12.0,22409,,,1.0,bold,,sdc,v1,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
13.0,22409,,,1.0,bold,,sdc,v2,mid,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
14.0,22409,,,1.0,bold,,sdc,v2,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
15.0,22409,,,1.0,bold,,sdc,v3,mid,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
16.0,22409,,,1.0,bold,,sdc,v3,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
17.0,22477,,,1.0,bold,,sdc,o4,mid,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
18.0,22477,,,1.0,bold,,sdc,o4,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
19.0,22477,,,1.0,bold,,sdc,v1,mid,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
20.0,22477,,,1.0,bold,,sdc,v1,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
21.0,22477,,,1.0,bold,,sdc,v2o1,mid,sdc,1.0,True,0.0,CA,All dark - bad mask;,False,review,False,,True,,,False
22.0,22477,,,1.0,bold,,sdc,v2o1,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
23.0,22477,,,1.0,bold,,sdc,v3,mid,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
24.0,22477,,,1.0,bold,,sdc,v3,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
25.0,22477,,,1.0,bold,,sdc,v4,mid,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
26.0,22477,,,1.0,bold,,sdc,v4,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
27.0,22686,,,1.0,bold,,sdc,v1,mid,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
28.0,22686,,,1.0,bold,,sdc,v1,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
29.0,22686,,,1.0,bold,,sdc,v2,mid,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
30.0,22686,,,1.0,bold,,sdc,v2,rest,sdc,1.0,True,1.0,CA,Corrected darker;,True,keep,,,False,,,False
31.0,22686,,,1.0,bold,,sdc,v3,mid,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
32.0,22686,,,1.0,bold,,sdc,v3,rest,sdc,1.0,True,1.0,CA,Corrected darker;,True,keep,,,False,,,False
33.0,22686,,,1.0,bold,,sdc,v4,mid,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
34.0,22686,,,1.0,bold,,sdc,v4,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
35.0,22686,,,1.0,bold,,sdc,v7,mid,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
36.0,22686,,,1.0,bold,,sdc,v7,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
37.0,22694,,,1.0,bold,,sdc,v1,mid,sdc,1.0,True,0.0,CA,Image completely dark;,False,review,False,Very weird issue with brain mask.,True,,,False
38.0,22694,,,1.0,bold,,sdc,v1,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
39.0,22695,,,1.0,bold,,sdc,v1,mid,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
40.0,22695,,,1.0,bold,,sdc,v1,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
41.0,22698,,,1.0,bold,,sdc,v1,mid,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
42.0,22698,,,2.0,bold,,sdc,v1,mid,sdc,1.0,True,1.0,CA,Corrected darker;,True,keep,,,False,,,False
43.0,22698,,,1.0,bold,,sdc,v1,rest,sdc,1.0,True,1.0,CA,Less than ideal outline around dorsal/ventral sides of brain;,True,keep,,,False,,,False
44.0,22698,,,1.0,bold,,sdc,v4,mid,sdc,1.0,True,1.0,CA,weird shaped brain;,True,keep,True,,True,,,False
45.0,22698,,,1.0,bold,,sdc,v4,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
46.0,22699,,,1.0,bold,,sdc,v1,mid,sdc,1.0,True,0.0,CA,All dark; bad mask,False,review,False,confirmed bad mask,True,,,False
47.0,22699,,,1.0,bold,,sdc,v1,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
48.0,22699,,,1.0,bold,,sdc,v2,mid,sdc,1.0,True,1.0,CA,Moderate striping;,True,keep,,,False,,,False
49.0,22699,,,1.0,bold,,sdc,v2,rest,sdc,1.0,True,1.0,CA,;,True,keep,,,False,,,False
0.0,22699,,,1.0,bold,,sdc,v4,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
1.0,22699,,,1.0,bold,,sdc,v4,rest,sdc,2.0,True,0.0,CA,Chunk out of dorsal ridge of brain - check,True,review,True,"Chunk missing from superior aspect of brain mask, but ok otherwise",True,,,False
2.0,22749,,,1.0,bold,,sdc,v1,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
3.0,22749,,,2.0,bold,,sdc,v1,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
4.0,22749,,,1.0,bold,,sdc,v1,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
5.0,22749,,,1.0,bold,,sdc,v6,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
6.0,22749,,,1.0,bold,,sdc,v6,rest,sdc,2.0,True,0.0,CA,check - splotchy image,False,review,False,weird mask error,True,,,False
7.0,22749,,,1.0,bold,,sdc,v7,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
8.0,22749,,,1.0,bold,,sdc,v7,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
9.0,22812,,,1.0,bold,,sdc,v1,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
10.0,22812,,,1.0,bold,,sdc,v1,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
11.0,22812,,,1.0,bold,,sdc,v4,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
12.0,22812,,,1.0,bold,,sdc,v4,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
13.0,22859,,,1.0,bold,,sdc,i5,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
14.0,22859,,,1.0,bold,,sdc,i5,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
15.0,22892,,,1.0,bold,,sdc,v1,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
16.0,22892,,,1.0,bold,,sdc,v1,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
17.0,22892,,,1.0,bold,,sdc,v2,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
18.0,22892,,,1.0,bold,,sdc,v2,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
19.0,22892,,,2.0,bold,,sdc,v2,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
20.0,22893,,,1.0,bold,,sdc,v1,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
21.0,22893,,,1.0,bold,,sdc,v1,rest,sdc,2.0,True,1.0,CA,Bit of posterior stretch in corrected,True,keep,,,False,,,False
22.0,23015,,,1.0,bold,,sdc,v1,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
23.0,23015,,,1.0,bold,,sdc,v1,rest,sdc,2.0,True,0.0,CA,Some dura in mask. Also bit of top of brain not in mask,False,review,False,,True,,,False
24.0,23015,,,1.0,bold,,sdc,v6,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
25.0,23015,,,1.0,bold,,sdc,v6,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
26.0,23015,,,1.0,bold,,sdc,v7,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
27.0,23015,,,1.0,bold,,sdc,v7,rest,sdc,2.0,True,1.0,CA,,False,keep,False,,True,,,False
28.0,23017,,,1.0,bold,,sdc,o4,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
29.0,23017,,,1.0,bold,,sdc,o4,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
30.0,23017,,,1.0,bold,,sdc,o8,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
31.0,23017,,,1.0,bold,,sdc,o8,rest,sdc,2.0,True,1.0,CA,Corrected darker,False,review,False,dura/skull included in mask around right temporal lobe,True,,,False
32.0,23017,,,1.0,bold,,sdc,v1o1,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
33.0,23017,,,1.0,bold,,sdc,v1o1,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
34.0,23017,,,1.0,bold,,sdc,v2o12,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
35.0,23017,,,1.0,bold,,sdc,v2o12,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
36.0,23017,,,1.0,bold,,sdc,v3,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
37.0,23017,,,1.0,bold,,sdc,v3,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
38.0,23108,,,1.0,bold,,sdc,v1,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
39.0,23108,,,1.0,bold,,sdc,v1,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
40.0,23108,,,1.0,bold,,sdc,v2,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
41.0,23108,,,1.0,bold,,sdc,v2,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
42.0,23108,,,1.0,bold,,sdc,v4,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
43.0,23108,,,1.0,bold,,sdc,v4,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
44.0,23170,,,1.0,bold,,sdc,v1,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
45.0,23170,,,1.0,bold,,sdc,v1,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
46.0,23199,,,1.0,bold,,sdc,v1,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
47.0,23199,,,1.0,bold,,sdc,v1,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
48.0,23204,,,1.0,bold,,sdc,v1,mid,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
49.0,23204,,,1.0,bold,,sdc,v1,rest,sdc,2.0,True,1.0,CA,,True,keep,,,False,,,False
0.0,23284,,,1.0,bold,,sdc,v1,mid,sdc,3.0,True,1.0,CA,;,True,keep,,,False,,,False
1.0,23284,,,1.0,bold,,sdc,v1,rest,sdc,3.0,True,1.0,CA,;,True,keep,,,False,,,False
6.0,23303,,,1.0,bold,,sdc,v1,mid,sdc,3.0,True,1.0,CA,;,True,keep,,,False,,,False
7.0,23303,,,1.0,bold,,sdc,v1,rest,sdc,3.0,True,1.0,CA,;,True,keep,,,False,,,False
8.0,23303,,,1.0,bold,,sdc,v2,mid,sdc,3.0,True,1.0,CA,;,True,keep,,,False,,,False
9.0,23303,,,1.0,bold,,sdc,v2,rest,sdc,3.0,True,1.0,CA,Corrected darker;,True,keep,,,False,,,False
10.0,23303,,,1.0,bold,,sdc,v4,mid,sdc,3.0,True,1.0,CA,;,True,keep,,,False,,,False
11.0,23303,,,1.0,bold,,sdc,v4,rest,sdc,3.0,True,1.0,CA,;,True,keep,,,False,,,False
28.0,23457,,,1.0,bold,,sdc,v1,mid,sdc,3.0,True,0.0,CA,Corrected totally dark; bad mask,False,review,False,lots of skull inclusions in brain mask,True,,,False
29.0,23457,,,1.0,bold,,sdc,v1,rest,sdc,3.0,True,0.0,CA,check - mask cutting out a bit of top and front of brain ;,False,review,False,"some misses on brain mask, weird flickering of regions over time.",True,,,False
30.0,23457,,,1.0,bold,,sdc,v4,mid,sdc,3.0,True,1.0,CA,;,True,keep,,,False,,,False
31.0,23457,,,2.0,bold,,sdc,v4,mid,sdc,3.0,True,1.0,CA,;,True,keep,,,False,,,False
32.0,23457,,,1.0,bold,,sdc,v4,rest,sdc,3.0,True,1.0,CA,;,True,keep,,,False,,,False
