type,measure,ICC,F,df1,df2,p,lower bound,upper bound,10%,90%
ICC2,41_10,0.12268488585239364,1.341245523004386,41,41,0.26915281196541047,-0.5705870918658303,0.7328848392794649,0.17960690765764187,-0.12229757267174812
ICC3,41_10,0.12615856184135213,1.341245523004386,41,41,0.26915281196541047,-0.5997444684219946,0.739647265357288,0.17960690769139687,-0.12803308931521612
ICC2,41_11,0.1905391439566417,1.5277321350024726,41,41,0.16008571636530947,-0.5429450155938026,0.7666895115878876,0.3642215646080592,0.05561739874610244
ICC3,41_11,0.19252783704808932,1.5277321350024726,41,41,0.16008571636530947,-0.5555022944219505,0.7693740588612025,0.3642215647263246,0.0514766325405008
ICC2,41_12,0.3599686135784792,2.3023088395119764,41,41,0.03906248768627943,-0.39048290797888663,0.8308992121123633,0.5608516419817999,0.1974941611136521
ICC3,41_12,0.364742922168882,2.3023088395119764,41,41,0.03906248768627943,-0.40566604256363575,0.8344326184565425,0.5575268109290722,0.19502854937213576
ICC2,41_13,0.0977674557659278,1.2838243312403783,41,41,0.32913193694244347,-0.6019984187101773,0.723590647428554,0.05637887357482506,-0.23920201133897695
ICC3,41_13,0.09915195576638636,1.2838243312403783,41,41,0.32913193694244347,-0.6152279596635625,0.7264267303058699,0.05637887357482506,-0.2470316004307903
ICC2,41_14,0.4487750397252307,2.757712808926361,41,41,0.00681375727102374,-0.3142414562585945,0.8632686835851865,0.5989701871196945,0.3623616775468561
ICC3,41_14,0.45188746170685007,2.757712808926361,41,41,0.00681375727102374,-0.3221183672230616,0.8650203665999795,0.5962080502874199,0.36110768808960975
ICC2,41_15,0.24369759546495,1.7441443521268576,41,41,0.11654755136948848,-0.49988533693585935,0.7876704585352118,0.4530010840303976,0.08646559216250449
ICC3,41_15,0.2460122712360817,1.7441443521268576,41,41,0.11654755136948848,-0.5113797690558656,0.7901500091736808,0.4528253275540478,0.0805376481770611
ICC2,41_16,0.16784603946191942,1.5013385258715757,41,41,0.22035506797985135,-0.5550272627536796,0.7549698748426972,0.2921002894547201,-0.07970400448877982
ICC3,41_16,0.16961187617947543,1.5013385258715757,41,41,0.22035506797985135,-0.5661210477635629,0.7574662961007473,0.2921002894547201,-0.08477065939278552
ICC2,41_17,0.43920652373443014,2.907096122500453,41,41,0.01876337856403397,-0.3168330405002793,0.8585129180325204,0.6654745818665146,0.27616688134138057
ICC3,41_17,0.445036095616812,2.907096122500453,41,41,0.01876337856403397,-0.31471216605298197,0.860635005196881,0.6654688800016602,0.2652129141264358
ICC2,41_18,0.21630612957662276,1.6257254650052089,41,41,0.13463962545036284,-0.5226727704569194,0.7770780442782487,0.3940674217209317,0.07638221500705061
ICC3,41_18,0.2183774216549881,1.6257254650052089,41,41,0.13463962545036284,-0.5350307849067876,0.7797401026281943,0.3938474092792482,0.07479102804139706
ICC2,41_19,0.0826198479008005,1.216755588292412,41,41,0.33780509701440686,-0.6159801049426978,0.7179481684376375,0.0744267823031963,-0.16134614164915528
ICC3,41_19,0.08358279469947776,1.216755588292412,41,41,0.33780509701440686,-0.6286496709395,0.7206565710563941,0.0744267823876324,-0.1632988063982589
ICC2,41_2,0.2324268870228448,1.673298857549964,41,41,0.11141248206342268,-0.5116391497676097,0.7842046479647498,0.40542175387113566,0.10939082353157922
ICC3,41_2,0.2346924273153017,1.673298857549964,41,41,0.11141248206342268,-0.5238092490055948,0.7868031033406948,0.4035794719113305,0.1040217542311771
ICC2,41_20,0.21650201647349177,1.717666642667755,41,41,0.1685599005205077,-0.5115980090048919,0.7744384651378722,0.4253226006863734,-0.01018560886573907
ICC3,41_20,0.22066334838572016,1.717666642667755,41,41,0.1685599005205077,-0.5239749109607312,0.7777927399221874,0.4253226017965731,-0.02377324917736051
ICC2,41_21,0.28340219829867097,1.887918715619963,41,41,0.07455977422342304,-0.4702448467819717,0.8041436054634338,0.4767118123980653,0.16442181069538292
ICC3,41_21,0.2861385905354188,1.887918715619963,41,41,0.07455977422342304,-0.4805249234367497,0.8064531715533746,0.47238289264160327,0.1604673078810596
ICC2,41_22,0.11896190490108131,1.3170203654942991,41,41,0.2716509621702928,-0.5884937607363913,0.7341121879208063,0.2230904551426628,-0.0557643041677989
ICC3,41_22,0.12057033670487152,1.3170203654942991,41,41,0.2716509621702928,-0.6046094090999857,0.7376265250048153,0.2230904551426628,-0.0587886020119712
ICC2,41_23,0.15586287904339338,1.449408108841223,41,41,0.2276433994365495,-0.5590859630805262,0.7495721602280807,0.2975223712052895,-0.0503889496798364
ICC3,41_23,0.15877207030845455,1.449408108841223,41,41,0.2276433994365495,-0.5758298731958906,0.7534011474741197,0.2975223712444286,-0.06329796545598917
ICC2,41_24,0.36810554647311416,2.340507502501126,41,41,0.0240371074746632,-0.3881158650010155,0.8357500345742765,0.5260304507737682,0.2454626140654466
ICC3,41_24,0.3779554744047514,2.340507502501126,41,41,0.0240371074746632,-0.3964202926611407,0.8399659619277204,0.5188752160541004,0.2275803348777185
ICC2,41_25,0.2762881876532907,1.8518428193362588,41,41,0.07827824921922401,-0.4763193823820916,0.8014405494390687,0.4747289162584287,0.16140446357960864
ICC3,41_25,0.2787846253602607,1.8518428193362588,41,41,0.07827824921922401,-0.4872857184949189,0.8037849376714334,0.4730191854611236,0.15706897400610073
ICC2,41_26,0.07038999760106426,1.2196092513600845,41,41,0.3675912130036661,-0.5991870894336034,0.7080791511184534,0,-0.2501001286261714
ICC3,41_26,0.076359493953739,1.2196092513600845,41,41,0.3675912130036661,-0.6304131595986889,0.7161367162171856,0,-0.26952268173954397
ICC2,41_27,0.24859223099438937,1.7606592639814642,41,41,0.10518255023218774,-0.49056099696648314,0.7890100889704118,0.4353893620804603,0.0969560909540223
ICC3,41_27,0.2517010611111949,1.7606592639814642,41,41,0.10518255023218774,-0.5077017805286799,0.7928073642610759,0.4328460875208855,0.0924606701326476
ICC2,41_28,0.29044514417212963,1.931813847307652,41,41,0.06968578531758667,-0.4647144376735338,0.80690581149704,0.4680887252684275,0.14623009456182515
ICC3,41_28,0.29357303459387335,1.931813847307652,41,41,0.06968578531758667,-0.4731130747806691,0.8091253120033168,0.46808872598814233,0.14276572233731194
ICC2,41_29,0.06073179714989173,1.1541035089247,41,41,0.3753189311853921,-0.6271016578721366,0.7072199707607901,0.0072826901334431,-0.19136006805049505
ICC3,41_29,0.06153053050331354,1.1541035089247,41,41,0.3753189311853921,-0.6433570018132351,0.7107005000658339,0.0072826901334431,-0.19273949008045815
ICC2,41_3,0.1567497550685319,1.4500960700194792,41,41,0.22294515485737415,-0.5588688064810855,0.7499695303072174,0.3004562946300097,-0.04742811998611337
ICC3,41_3,0.1590447516426453,1.4500960700194792,41,41,0.22294515485737415,-0.5759231841306266,0.7537925141217307,0.3004562946300097,-0.05326298660015391
ICC2,41_30,0.1002796901103923,1.2536415970255943,41,41,0.2937504317008238,-0.6053277158867618,0.7268298822179943,0.20088023025237323,-0.03303432685073962
ICC3,41_30,0.10158699659342132,1.2536415970255943,41,41,0.2937504317008238,-0.6186512036093887,0.729736381369676,0.20088023025237323,-0.03813263826632254
ICC2,41_31,0.2685088796304928,1.8218805475849589,41,41,0.0863664013571241,-0.48108602883185353,0.7980613678322245,0.4649362835055415,0.14768357243562846
ICC3,41_31,0.27108590002927724,1.8218805475849589,41,41,0.0863664013571241,-0.4934281643917114,0.800693207878915,0.4640744817389816,0.143107663426884
ICC2,41_32,0.21921046144206663,1.6582655697835735,41,41,0.1416965308743883,-0.517450113639394,0.7772554381558602,0.41572972006319325,0.0562508539367898
ICC3,41_32,0.22139850327831403,1.6582655697835735,41,41,0.1416965308743883,-0.5301655325870772,0.7801637530660979,0.4157141650227225,0.05198866889239381
ICC2,41_33,0.2596985886495106,1.855229418362179,41,41,0.1265272204502019,-0.4812880838086457,0.7921156565375352,0.5527140591724833,0.09721990446408184
ICC3,41_33,0.2620088259920558,1.855229418362179,41,41,0.1265272204502019,-0.49275935839835894,0.7946034932503447,0.5527140591724833,0.09563572513019215
ICC2,41_34,0.24463419384671453,1.740392783439534,41,41,0.10997848209873291,-0.49772632681816464,0.7881469908086554,0.43606559786298543,0.10814602341372548
ICC3,41_34,0.24753111797183255,1.740392783439534,41,41,0.10997848209873291,-0.5113427853614588,0.7911423813779216,0.4349080919553645,0.10066381799274982
ICC2,41_35,0.2674330961558552,1.855972801274658,41,41,0.10437374790667586,-0.4793305304007956,0.7966392942411035,0.483830434782219,0.10494620519514893
ICC3,41_35,0.27014127438620317,1.855972801274658,41,41,0.10437374790667586,-0.4898172257008415,0.7989789196494694,0.4824019277756364,0.09852176326912632
ICC2,41_36,0.1024134806753187,1.27652770466294,41,41,0.30718442587400224,-0.5995776373034589,0.7261873434896806,0.1331671228939073,-0.1423849944615763
ICC3,41_36,0.10365936157553604,1.27652770466294,41,41,0.30718442587400224,-0.6148375313084486,0.7295034615034868,0.1331671228939073,-0.14756401791176166
ICC2,41_37,0.3226300797245307,2.0776472507729697,41,41,0.05439829450903265,-0.43503160303471,0.8184870297308191,0.5219129743761678,0.18310853742671396
ICC3,41_37,0.32497725444240433,2.0776472507729697,41,41,0.05439829450903265,-0.4449135752042615,0.8205634642770887,0.5203919286033829,0.17520431745153195
ICC2,41_38,0.4839289007131351,3.102325448728508,41,41,0.00623644425574255,-0.26990426160934267,0.8736863124748663,0.6612179529258219,0.37081855941636976
ICC3,41_38,0.4868613970674219,3.102325448728508,41,41,0.00623644425574255,-0.27565450679322634,0.8752394365287877,0.6586563922781685,0.3675071593500763
ICC2,41_39,0.2944691536771249,1.9613797196937224,41,41,0.07588686619111891,-0.4577664552211651,0.807485872931532,0.4984132300779938,0.15490243494409076
ICC3,41_39,0.2966679282161074,1.9613797196937224,41,41,0.07588686619111891,-0.468568204711482,0.8096835401302995,0.49765712530035944,0.1484516065411044
ICC2,41_4,0.32288198732250367,2.0560749640846265,41,41,0.048421195124579,-0.4345468430981812,0.8188735053137716,0.5068200931748016,0.2088299867302416
ICC3,41_4,0.32560894104348326,2.0560749640846265,41,41,0.048421195124579,-0.4468555908633323,0.8213716248527231,0.5066040121460029,0.20812984253478709
ICC2,41_40,0.4198968826968298,2.597222852279351,41,41,0.01123147341574925,-0.3471638718375815,0.8540475594012986,0.577442671344764,0.33142217404645335
ICC3,41_40,0.42483076495148886,2.597222852279351,41,41,0.01123147341574925,-0.3502243474461132,0.8560682628616177,0.5758720062376222,0.31959357857308174
ICC2,41_5,0.14358180415999944,1.4027930958212649,41,41,0.24276005208898185,-0.5730965302766183,0.7449925601846911,0.26567343074529703,-0.05818589640872027
ICC3,41_5,0.14518770514023685,1.4027930958212649,41,41,0.24276005208898185,-0.5860615433362348,0.7478206503334743,0.26567343074529703,-0.06011703820026118
ICC2,41_6,0.30041606516084945,1.9582398807634291,41,41,0.0608052414546951,-0.45610705029053783,0.8106953751975673,0.48250977722507327,0.18398881999017372
ICC3,41_6,0.30312913789162677,1.9582398807634291,41,41,0.0608052414546951,-0.4664293215778144,0.8130473872569279,0.4825097772199265,0.1816124039204794
ICC2,41_7,0.4618986107557193,2.935187372670301,41,41,0.00986604399845198,-0.2921755498757396,0.8663342269566703,0.6449779324446463,0.34423962696411786
ICC3,41_7,0.4647771838664689,2.935187372670301,41,41,0.00986604399845198,-0.30092334249374364,0.8681616418279765,0.6427364454791312,0.3415079579989424
ICC2,41_8,0.13694210496233478,1.427921724135979,41,41,0.25571607726225,-0.5593930108380628,0.740141693357693,0.18223479944576543,-0.1507208508638836
ICC3,41_8,0.1452332927194085,1.427921724135979,41,41,0.25571607726225,-0.5830856062454299,0.7468530845651796,0.18223479944576543,-0.18068519899255792
ICC2,41_9,0.23224142092306277,1.6628442510868529,41,41,0.10386257034352536,-0.5121299734195951,0.7845302661543329,0.3835678087959518,0.1226388528030943
ICC3,41_9,0.2346993177581927,1.6628442510868529,41,41,0.10386257034352536,-0.5251743037766888,0.7873263177694653,0.3821529952361914,0.11877351912657104
ICC2,42_0,0.30188552134304586,2.032735908322537,41,41,0.08519090813058093,-0.4462729668348926,0.8089539046852309,0.5358806172632626,0.1127259723973118
ICC3,42_0,0.30469525452929946,2.032735908322537,41,41,0.08519090813058093,-0.4575718713386636,0.8115120022837077,0.531857175962017,0.11020554300780704
ICC2,42_1,0.10093764370132324,1.2612215497819017,41,41,0.2992808249187065,-0.6033301964538164,0.7264983974516046,0.1605965535057276,-0.08455575910390695
ICC3,42_1,0.10208699293341994,1.2612215497819017,41,41,0.2992808249187065,-0.6174269417425085,0.7295255891865695,0.1605965535057276,-0.08706171537081125
ICC2,42_10,0.28107986913756833,1.9492994916892368,41,41,0.09367691783137168,-0.44832743461684427,0.7994266099566829,0.49227556021591234,0.09844165707187846
ICC3,42_10,0.28926337787777134,1.9492994916892368,41,41,0.09367691783137168,-0.4723988728313375,0.8059831979621461,0.49451268922027847,0.09397676594250332
ICC2,42_11,0.31690813390012157,2.1203572101855546,41,41,0.08113676023876669,-0.4333206877236923,0.8144309599336003,0.58050751205665585,0.15023979494753023
ICC3,42_11,0.31928454900452247,2.1203572101855546,41,41,0.08113676023876669,-0.44265867402514286,0.8164650498129621,0.580475778488471,0.14853153484221893
ICC2,42_12,0.1811107917993588,1.525981545764877,41,41,0.19219490021485375,-0.5447689285687543,0.7609650495005408,0.368162368101681,0.00177838534481628
ICC3,42_12,0.183152570234663,1.525981545764877,41,41,0.19219490021485375,-0.5585881885705428,0.7639646357737565,0.368162368101681,4.351759027783064e-4
ICC2,42_13,0.06515116853358542,1.1662336101518866,41,41,0.3642921361782659,-0.6105831240192294,0.7065969085126425,7.411917282294524e-10,-0.20128039280022603
ICC3,42_13,0.06662486009460902,1.1662336101518866,41,41,0.3642921361782659,-0.6403012385235768,0.713180132525531,7.411917283664355e-10,-0.2053486333041318
ICC2,42_14,0.2800955413076735,1.8583699182534097,41,41,0.06861833962290195,-0.4734090310130884,0.8032270601877055,0.44642388296680646,0.15756006170247858
ICC3,42_14,0.2825317091874427,1.8583699182534097,41,41,0.06861833962290195,-0.48537412222734927,0.8057021833498766,0.44472119513867736,0.15383701445574632
ICC2,42_15,0.16407735214352667,1.4908802927855058,41,41,0.22741497869121907,-0.5561001009580641,0.7529356675233254,0.2723412169384531,-0.09926564998999808
ICC3,42_15,0.1657495775548138,1.4908802927855058,41,41,0.22741497869121907,-0.5685751130027158,0.7556525010797523,0.27234121700482194,-0.10771370033622787
ICC2,42_16,0.07700262186330512,1.19791282222451,41,41,0.34428435799411355,-0.6187924929723193,0.7153918596599698,0.05810646748840303,-0.16316221080049098
ICC3,42_16,0.07810242007243474,1.19791282222451,41,41,0.34428435799411355,-0.6327565121237192,0.7183904733868316,0.05810646752000092,-0.1663365553448213
ICC2,42_17,0.25068391615426827,1.7752384716617216,41,41,0.11196436104518562,-0.4926185339033732,0.7901842809677019,0.4442371643854848,0.08530106328165515
ICC3,42_17,0.2532941582564644,1.7752384716617216,41,41,0.11196436104518562,-0.5051911434996048,0.7928963593348074,0.44327415459268366,0.08089046004433292
ICC2,42_18,0.3139880819934826,2.0368625532935885,41,41,0.05800931027303215,-0.44218902533985355,0.8153582448349633,0.5023304175694896,0.17602229000391958
ICC3,42_18,0.31683057285787425,2.0368625532935885,41,41,0.05800931027303215,-0.4525508077820504,0.8176554666760363,0.5020851986582189,0.17340339946656627
ICC2,42_19,0.08553392007432192,1.226875630587596,41,41,0.3336309835469037,-0.6106347178149221,0.7186377250099201,0.07511583239651902,-0.1701725425081231
ICC3,42_19,0.08686391749034923,1.226875630587596,41,41,0.3336309835469037,-0.626319056306093,0.7220529864692116,0.07511583243547995,-0.173009989781625
ICC2,42_2,0.386276359824564,2.4226575245285726,41,41,0.02491028237405863,-0.36901715395050894,0.8409192929018207,0.5712130670195277,0.2524440653950253
ICC3,42_2,0.3907407964749441,2.4226575245285726,41,41,0.02491028237405863,-0.3823458027648383,0.8439670977628213,0.5709324274128313,0.25001609696627286
ICC2,42_20,0.2362398366294246,1.7350189441350563,41,41,0.13433313168338676,-0.5036904512997943,0.7839442249120685,0.4556695762104626,0.05177644526209635
ICC3,42_20,0.2386870684235235,1.7350189441350563,41,41,0.13433313168338676,-0.5149336851342242,0.7864344744191725,0.4554367949854981,0.0486810027208158
ICC2,42_21,0.23377509789161968,1.747861442908219,41,41,0.12341479019869234,-0.4640833313632344,0.777289044450785,0.42441969889601855,0.04939993524914551
ICC3,42_21,0.24443731785266873,1.747861442908219,41,41,0.12341479019869234,-0.5114972158224279,0.7891242165487109,0.4296670893190317,0.04476916318141613
ICC2,42_22,0.18518912951512015,1.5469880084594436,41,41,0.18799854296692364,-0.5357171125422748,0.7615898525546528,0.3590435738442757,-0.01065174216652362
ICC3,42_22,0.1876534564514302,1.5469880084594436,41,41,0.18799854296692364,-0.5546650377929911,0.7657285126759924,0.3590435738442757,-0.01193937626937069
ICC2,42_23,0.2541853208334745,1.7565002589518846,41,41,0.09155375602981834,-0.49463063625499354,0.7929733111992382,0.4224658873514435,0.1257613360267936
ICC3,42_23,0.25662893253293345,1.7565002589518846,41,41,0.09155375602981834,-0.5063440660123134,0.7954929965524733,0.42139139326231134,0.12138772982903726
ICC2,42_24,0.25110215578095346,1.7793246383953003,41,41,0.10946541097741334,-0.49004690116817035,0.7902202121717198,0.4365206434812875,0.08055157868274604
ICC3,42_24,0.2547325971340659,1.7793246383953003,41,41,0.10946541097741334,-0.504239173611092,0.7935378412980676,0.43533937671055656,0.07191973161825291
ICC2,42_25,0.36431148792549894,2.2833360556841855,41,41,0.02702763808589278,-0.392437490324635,0.8340420667752456,0.5168100919230845,0.24143776887123936
ICC3,42_25,0.37074315899717286,2.2833360556841855,41,41,0.02702763808589278,-0.40477829119257625,0.8375886314490822,0.5135999646721936,0.23342990557800147
ICC2,42_26,0.16277030323910208,1.4728915602005583,41,41,0.21303901904670203,-0.533452321438665,0.7487658753527686,0.277004661273674,-0.07376865514246447
ICC3,42_26,0.16718698719994604,1.4728915602005583,41,41,0.21303901904670203,-0.5702892469076304,0.757218164948152,0.27863270414937336,-0.07742334998609385
